Date,obs_max,obs_min,zone_id,fc_high_made_daytm1,fc_low_made_daytm1,fc_high_for_dayt,fc_low_for_dayt,fc_high_for_daytp1,fc_low_for_daytp1,fc_high_for_daytp2,fc_low_for_daytp2,fc_high_for_daytp3,fc_low_for_daytp3,obs_risk,fc_risk_dayt,fc_risk_daytp1,fc_risk_daytp2,fc_risk_daytp3,zone_location_name
2022-09-29,17.8,9.2,10,15,11,19,11,20,7,23,7,20,12,1,1,1,1,1,Fort St. John
2022-09-29,25.4,13.7,11,26,14,25,14,26,12,26,11,26,11,1,1,1,1,1,Kamloops
2022-09-29,19.8,8.1,12,24,11,24,11,25,10,23,11,24,13,1,1,1,1,1,Kelowna
2022-09-29,22.4,13.9,13,26,11,24,11,28,10,28,10,29,11,1,1,1,1,1,Lytton
2022-09-29,15.6,9.5,14,20,11,19,11,22,9,22,9,22,9,1,1,1,1,1,Nakusp
2022-09-29,16.3,12.6,15,21,13,18,13,25,11,25,10,25,10,1,1,1,1,1,Nelson
2022-09-29,19.9,9.4,16,25,11,24,11,25,10,23,11,24,13,1,1,1,1,1,Penticton
2022-09-29,23.6,9.1,17,25,11,24,11,25,9,30,7,29,8,1,1,1,1,1,Port Alberni
2022-09-29,15.6,9,18,18,11,18,11,17,11,18,10,19,8,1,1,1,1,1,Port Hardy
2022-09-29,21.2,4.6,19,20,5,16,5,19,4,22,5,22,6,1,1,1,1,1,Prince George
2022-09-29,18.5,12.4,20,17,12,17,12,17,12,14,11,17,12,1,1,1,1,1,Prince Rupert
2022-09-29,21.3,8.2,21,22,9,21,9,24,8,25,8,25,7,1,1,1,1,1,Princeton
2022-09-29,22.4,6.7,22,19,11,21,11,22,6,24,5,24,7,1,1,1,1,1,Quesnel
2022-09-29,19.2,7.8,23,21,11,18,11,21,10,22,9,22,8,1,1,1,1,1,Revelstoke
2022-09-29,20.5,12.9,24,18,13,18,13,19,11,22,13,22,15,1,1,1,1,1,Vancouver
2022-09-29,20.2,8.5,25,24,10,23,10,24,10,24,11,25,11,1,1,1,1,1,Salmon Arm
2022-09-29,16.6,10.3,26,17,12,17,12,16,13,16,13,16,13,1,1,1,1,1,Sandspit
2022-09-29,18.9,9.7,27,20,8,18,8,21,7,21,5,21,8,1,1,1,1,1,Smithers
2022-09-29,18.1,12.7,28,16,12,16,12,18,12,18,8,21,10,1,1,1,1,1,Terrace
2022-09-29,18.5,11,29,24,11,24,11,25,10,23,11,24,13,1,1,1,1,1,Vernon
2022-09-29,19.9,10.2,30,17,12,17,12,20,12,23,11,23,12,1,1,1,1,1,Victoria
2022-09-29,20.5,9.5,31,20,11,19,11,22,8,25,8,25,9,1,1,1,1,1,Whistler
2022-09-29,20.4,9.9,32,19,11,21,11,22,6,24,5,24,7,1,1,1,1,1,Williams Lake
2022-09-30,22.8,10.5,1,24,10,24,10,26,11,27,12,27,12,1,1,1,1,1,Abbotsford
2022-09-30,21.4,8,2,19,6,20,6,22,6,22,6,18,8,0,1,1,1,1,Blue River
2022-09-30,20,3,3,20,4,19,4,22,2,18,6,19,7,1,1,1,1,1,Burns Lake
2022-09-30,21.8,5,4,19,7,19,7,23,7,22,8,24,8,1,1,1,1,1,Clinton
2022-09-30,21.1,10.8,5,22,10,22,10,24,10,24,12,23,12,1,1,1,1,1,Comox
2022-09-30,18.7,9,6,22,10,22,10,23,8,22,8,24,7,1,1,1,1,1,Cranbrook
2022-09-30,20.3,10.9,7,22,12,22,12,24,11,23,11,25,11,1,1,1,1,1,Creston
2022-09-30,16.7,3.1,8,16,9,16,9,13,10,12,0,12,0,0,1,1,1,1,Dease Lake
2022-09-30,21.7,1.9,9,17,4,17,4,18,5,17,6,18,2,1,1,1,1,1,Fort Nelson
2022-09-30,20.7,8.2,10,20,7,20,7,22,7,20,12,21,9,1,1,1,1,1,Fort St. John
2022-09-30,26.7,10.7,11,26,12,26,12,27,11,26,11,26,13,1,1,1,1,1,Kamloops
2022-09-30,23.7,6.1,12,25,10,25,10,24,11,24,13,24,11,1,1,1,1,1,Kelowna
2022-09-30,26.1,10,13,28,10,28,10,29,10,29,11,29,12,1,1,1,1,1,Lytton
2022-09-30,20.3,8,14,22,9,22,9,22,9,22,9,21,7,1,1,1,1,1,Nakusp
2022-09-30,22.7,12.1,15,25,11,23,11,25,10,24,9,24,9,1,1,1,1,1,Nelson
2022-09-30,23.2,7.5,16,25,10,25,10,24,11,24,13,24,11,1,1,1,1,1,Penticton
2022-09-30,24.2,9.4,17,25,9,26,9,28,7,29,8,29,9,1,1,1,1,1,Port Alberni
2022-09-30,14.9,8.1,18,17,11,16,11,16,10,17,9,18,10,1,1,1,1,1,Port Hardy
2022-09-30,20.2,2.9,19,19,4,21,4,22,5,22,6,22,7,1,1,1,1,1,Prince George
2022-09-30,19,12.7,20,17,12,17,12,14,12,16,11,16,10,1,1,1,1,1,Prince Rupert
2022-09-30,25.1,4.2,21,24,8,24,8,25,6,25,7,25,7,1,1,1,1,1,Princeton
2022-09-30,22.2,5.8,22,22,6,22,6,24,5,24,7,24,8,1,1,1,1,1,Quesnel
2022-09-30,22.7,6.8,23,21,10,21,10,22,9,22,8,22,8,1,1,1,1,1,Revelstoke
2022-09-30,21.7,11.8,24,19,11,19,11,22,13,22,15,22,12,1,1,1,1,1,Vancouver
2022-09-30,22.2,6.7,25,24,10,24,10,24,9,25,11,25,10,1,1,1,1,1,Salmon Arm
2022-09-30,19.2,12.5,26,16,13,18,13,16,12,15,10,15,9,1,1,1,1,1,Sandspit
2022-09-30,18.7,6.9,27,21,7,19,7,20,6,18,6,19,7,1,1,1,1,1,Smithers
2022-09-30,18.6,10.6,28,18,12,18,12,17,11,19,12,20,12,1,1,1,1,1,Terrace
2022-09-30,24.2,8.8,29,25,10,25,10,24,11,24,13,24,11,1,1,1,1,1,Vernon
2022-09-30,20.4,8.7,30,20,12,20,12,22,11,23,12,22,10,1,1,1,1,1,Victoria
2022-09-30,23,9,31,22,8,22,8,25,8,25,9,23,10,1,1,1,1,1,Whistler
2022-09-30,20.9,6.9,32,22,6,21,6,24,5,24,7,24,8,1,1,1,1,1,Williams Lake
2022-10-01,26.6,10,1,26,11,25,11,27,12,26,12,25,11,1,1,1,1,1,Abbotsford
2022-10-01,21.7,4.7,2,22,6,21,6,22,6,21,8,21,8,1,1,1,1,1,Blue River
2022-10-01,25,-0.6,3,22,2,22,2,19,3,18,4,18,5,1,1,1,1,1,Burns Lake
2022-10-01,22.5,3.3,4,23,7,22,7,22,8,23,7,23,8,1,1,1,1,1,Clinton
2022-10-01,23,10.5,5,24,10,24,10,24,12,23,12,22,12,1,1,1,1,1,Comox
2022-10-01,24.2,4.8,6,23,8,23,8,22,8,23,7,23,7,1,1,1,1,1,Cranbrook
2022-10-01,23.4,9.9,7,24,11,24,11,23,11,23,11,24,11,1,1,1,1,1,Creston
2022-10-01,16.2,1.3,8,13,10,16,10,11,1,12,1,10,-1,0,1,1,1,1,Dease Lake
2022-10-01,19.7,4.4,9,18,5,19,5,17,6,16,5,13,2,1,1,1,1,1,Fort Nelson
2022-10-01,24.7,9.9,10,22,7,22,7,17,11,19,10,15,5,1,1,1,1,1,Fort St. John
2022-10-01,26,7,11,27,11,27,11,26,11,26,13,27,11,1,1,1,1,1,Kamloops
2022-10-01,24.7,6.3,12,24,11,24,11,24,12,24,11,24,10,1,1,1,1,1,Kelowna
2022-10-01,26.7,8.4,13,29,10,29,10,29,11,27,12,28,10,1,1,1,1,1,Lytton
2022-10-01,21,7.3,14,22,9,21,9,21,9,21,7,20,7,1,1,1,1,1,Nakusp
2022-10-01,25.6,8.9,15,25,10,25,10,24,9,24,8,24,9,1,1,1,1,1,Nelson
2022-10-01,23.3,8.6,16,24,11,24,11,24,12,24,11,24,10,1,1,1,1,1,Penticton
2022-10-01,28,5.1,17,28,7,28,7,29,8,30,9,25,10,1,1,1,1,1,Port Alberni
2022-10-01,16.9,7.5,18,16,10,16,10,17,9,18,10,18,8,1,1,1,1,1,Port Hardy
2022-10-01,23.5,0,19,22,5,22,5,19,7,22,8,19,6,2,1,1,1,1,Prince George
2022-10-01,14.8,10,20,14,12,15,12,16,8,16,10,17,10,1,1,1,1,1,Prince Rupert
2022-10-01,27.1,3.7,21,25,6,25,6,25,7,25,7,24,7,1,1,1,1,1,Princeton
2022-10-01,24.7,3.8,22,24,5,22,5,21,7,23,6,23,9,1,1,1,1,1,Quesnel
2022-10-01,22.1,6.4,23,22,9,21,9,21,8,21,8,21,8,0,1,1,1,1,Revelstoke
2022-10-01,23.2,12.6,24,22,13,21,13,22,15,22,12,21,11,1,1,1,1,1,Vancouver
2022-10-01,24,7.2,25,24,9,24,9,25,9,24,10,24,9,1,1,1,1,1,Salmon Arm
2022-10-01,18.3,11.4,26,16,12,17,12,15,10,15,9,15,10,1,1,1,1,1,Sandspit
2022-10-01,19.7,4,27,20,6,20,6,18,5,18,4,18,5,1,1,1,1,1,Smithers
2022-10-01,16.1,8.7,28,17,11,17,11,19,12,20,12,19,10,1,1,1,1,1,Terrace
2022-10-01,25.4,10,29,24,11,24,11,24,12,24,11,24,10,1,1,1,1,1,Vernon
2022-10-01,23.5,9.1,30,22,11,21,11,22,12,22,10,20,10,1,1,1,1,1,Victoria
2022-10-01,24,6,31,25,8,25,8,25,9,25,10,25,8,1,1,1,1,1,Whistler
2022-10-01,23.4,5.5,32,24,5,22,5,21,7,23,6,23,9,1,1,1,1,1,Williams Lake
2022-10-02,27.5,9.8,1,27,12,26,12,26,11,24,11,23,12,1,1,1,1,1,Abbotsford
2022-10-02,22,5.3,2,22,6,22,6,21,6,19,8,20,7,1,1,1,1,1,Blue River
2022-10-02,19.5,1.9,3,19,3,20,3,21,2,18,5,19,10,1,1,1,1,1,Burns Lake
2022-10-02,25,3.9,4,22,8,22,8,22,5,23,8,21,6,1,1,1,1,1,Clinton
2022-10-02,22.7,11.3,5,24,12,24,12,24,10,21,12,21,12,1,1,1,1,1,Comox
2022-10-02,22.3,4.5,6,22,8,24,8,23,7,21,7,21,7,1,1,1,1,1,Cranbrook
2022-10-02,23.5,9.8,7,23,11,25,11,24,10,23,10,23,10,1,1,1,1,1,Creston
2022-10-02,11.2,-3.3,8,11,1,12,1,14,0,10,-1,12,3,1,1,1,1,1,Dease Lake
2022-10-02,17.3,2.4,9,17,6,17,6,16,1,13,2,15,4,1,1,1,1,1,Fort Nelson
2022-10-02,19.8,8.6,10,17,11,18,11,19,5,15,5,13,7,1,1,1,1,1,Fort St. John
2022-10-02,25.3,7.6,11,26,11,26,11,26,9,26,11,25,11,1,1,1,1,1,Kamloops
2022-10-02,25.2,5.6,12,24,12,26,12,24,9,24,10,24,11,1,1,1,1,1,Kelowna
2022-10-02,27.3,8.1,13,29,11,28,11,27,11,27,10,26,11,1,1,1,1,1,Lytton
2022-10-02,21.4,6.3,14,21,9,22,9,21,7,19,7,19,8,0,1,1,1,1,Nakusp
2022-10-02,23.5,6.9,15,24,9,26,9,25,7,23,8,24,8,1,1,1,1,1,Nelson
2022-10-02,23.2,6.5,16,24,12,26,12,26,9,24,10,24,11,1,1,1,1,1,Penticton
2022-10-02,29.3,5.1,17,29,8,28,8,28,8,25,9,25,10,1,1,1,1,1,Port Alberni
2022-10-02,13.4,6.2,18,17,9,17,9,18,10,17,10,18,12,1,1,1,1,1,Port Hardy
2022-10-02,19.3,9.7,19,19,7,21,7,22,7,19,6,19,9,1,1,1,1,1,Prince George
2022-10-02,13.7,7.3,20,16,8,16,8,16,7,16,11,16,14,1,1,1,1,1,Prince Rupert
2022-10-02,27.9,3.7,21,25,7,25,7,25,7,24,6,23,6,1,1,1,1,1,Princeton
2022-10-02,24.4,4.7,22,21,7,23,7,23,6,23,9,22,9,1,1,1,1,1,Quesnel
2022-10-02,23.9,4.8,23,21,8,22,8,22,8,21,8,21,9,1,1,1,1,1,Revelstoke
2022-10-02,23.5,14.1,24,22,15,21,15,21,12,21,12,19,14,1,1,1,1,1,Vancouver
2022-10-02,22.8,6.1,25,25,9,25,9,24,8,24,10,23,9,1,1,1,1,1,Salmon Arm
2022-10-02,14.4,9.6,26,15,10,15,10,15,8,15,12,18,13,1,1,1,1,1,Sandspit
2022-10-02,17.6,6,27,18,5,18,5,19,3,18,5,19,10,1,1,1,1,1,Smithers
2022-10-02,18.6,11.1,28,19,12,19,12,20,8,17,9,16,12,1,1,1,1,1,Terrace
2022-10-02,25.3,9.2,29,24,12,26,12,24,9,24,10,24,11,1,2,1,1,1,Vernon
2022-10-02,23.5,9.7,30,22,12,22,12,22,11,19,11,21,10,1,1,1,1,1,Victoria
2022-10-02,27,5,31,25,9,27,9,25,7,24,8,23,8,1,1,1,1,1,Whistler
2022-10-02,23.4,5.5,32,21,7,24,7,23,9,23,9,22,9,1,1,1,1,1,Williams Lake
2022-10-03,28,9.9,1,26,11,26,11,24,11,24,11,25,11,1,1,1,1,1,Abbotsford
2022-10-03,22.7,5,2,21,6,21,6,22,5,20,4,19,7,1,1,1,1,1,Blue River
2022-10-03,20.1,-1.9,3,21,2,21,2,19,3,19,9,19,7,1,1,1,1,1,Burns Lake
2022-10-03,23.9,4.8,4,22,5,24,5,19,5,21,5,21,7,1,1,1,1,1,Clinton
2022-10-03,20.9,11.2,5,24,10,24,10,21,10,21,13,23,11,1,1,1,1,1,Comox
2022-10-03,23.5,3.6,6,23,7,24,7,24,7,21,7,22,7,1,1,1,1,1,Cranbrook
2022-10-03,23.6,9.6,7,24,10,24,10,25,10,23,10,23,11,1,1,1,1,1,Creston
2022-10-03,10.5,-3.5,8,14,0,14,0,11,-1,12,1,13,4,0,1,1,1,1,Dease Lake
2022-10-03,16.3,-2.4,9,16,1,16,1,11,0,15,5,16,1,1,1,1,1,1,Fort Nelson
2022-10-03,19,1.6,10,19,5,19,5,15,4,12,6,16,4,1,1,1,1,1,Fort St. John
2022-10-03,24.2,7.2,11,26,9,26,9,26,10,25,11,25,10,1,1,1,1,1,Kamloops
2022-10-03,25.3,5.8,12,24,9,26,9,24,10,23,10,23,10,1,1,1,1,1,Kelowna
2022-10-03,26.4,8.2,13,27,11,29,11,28,8,26,11,28,9,1,1,1,1,1,Lytton
2022-10-03,22,6.6,14,21,7,22,7,21,7,20,7,20,7,1,1,1,1,1,Nakusp
2022-10-03,23.5,7.8,15,25,7,26,7,26,8,24,7,25,9,1,1,1,1,1,Nelson
2022-10-03,24,5.3,16,26,9,26,9,25,11,23,10,23,10,1,1,1,1,1,Penticton
2022-10-03,28.8,6.3,17,28,8,28,8,25,6,26,10,27,8,1,1,1,1,1,Port Alberni
2022-10-03,16.2,8,18,18,10,18,10,17,9,17,12,17,11,1,1,1,1,1,Port Hardy
2022-10-03,21,2.3,19,22,7,22,7,20,6,19,7,19,5,1,1,1,1,1,Prince George
2022-10-03,14.4,6.4,20,16,7,16,7,16,9,18,14,17,10,1,1,1,1,1,Prince Rupert
2022-10-03,25.9,3.5,21,25,7,26,7,25,5,24,5,24,6,1,1,1,1,1,Princeton
2022-10-03,22.7,5.1,22,23,6,24,6,21,9,21,7,21,6,1,1,1,1,1,Quesnel
2022-10-03,21.7,5.9,23,22,8,23,8,21,9,21,9,21,8,1,1,1,1,1,Revelstoke
2022-10-03,24,14.6,24,21,12,20,12,20,10,20,14,21,13,1,1,1,1,1,Vancouver
2022-10-03,22,7.3,25,24,8,24,8,24,8,23,7,23,11,1,1,1,1,1,Salmon Arm
2022-10-03,13.7,7.9,26,15,8,15,8,15,10,16,13,18,13,1,1,1,1,1,Sandspit
2022-10-03,13.5,-0.9,27,19,3,19,3,18,4,19,9,19,7,1,1,1,1,1,Smithers
2022-10-03,15.9,7.8,28,20,8,19,8,17,9,16,11,19,10,1,1,1,1,1,Terrace
2022-10-03,25.2,10.5,29,24,9,26,9,24,10,23,10,23,10,1,2,1,1,1,Vernon
2022-10-03,22.8,9,30,22,11,20,11,19,11,20,10,22,10,1,1,1,1,1,Victoria
2022-10-03,26.5,5.5,31,25,7,26,7,24,6,23,7,25,7,1,1,1,1,1,Whistler
2022-10-03,24.1,6,32,23,9,24,9,21,8,21,7,21,6,1,1,1,1,1,Williams Lake
2022-10-04,20.2,7.9,1,24,11,24,11,24,12,25,11,23,13,1,1,1,1,1,Abbotsford
2022-10-04,21,5,2,22,5,21,5,20,5,21,3,19,7,0,1,1,1,1,Blue River
2022-10-04,17.9,-1.9,3,19,3,18,3,19,6,19,4,19,4,1,1,1,1,1,Burns Lake
2022-10-04,20.5,5.5,4,19,5,21,5,16,6,20,6,20,8,1,1,1,1,1,Clinton
2022-10-04,19.4,10.6,5,21,10,21,10,21,11,24,11,22,12,1,1,1,1,1,Comox
2022-10-04,NA,NA,6,24,7,24,7,19,7,22,6,22,7,1,1,1,1,1,Cranbrook
2022-10-04,24.1,9.7,7,25,10,25,10,20,11,23,10,23,11,1,1,1,1,1,Creston
2022-10-04,11.1,-3.2,8,11,-1,11,-1,14,2,14,2,13,3,0,1,1,1,1,Dease Lake
2022-10-04,10.6,-2.7,9,11,0,13,0,11,5,17,2,16,2,1,1,1,1,1,Fort Nelson
2022-10-04,16.4,1.9,10,15,4,15,4,9,6,15,3,16,5,1,1,1,1,1,Fort St. John
2022-10-04,24.1,6.3,11,26,10,26,10,23,11,24,11,24,11,1,1,1,1,1,Kamloops
2022-10-04,24.3,5.8,12,24,10,25,10,20,10,24,10,23,11,1,1,1,1,1,Kelowna
2022-10-04,23,8,13,28,8,28,8,23,13,27,10,26,12,1,1,1,1,1,Lytton
2022-10-04,21.3,6.4,14,21,7,22,7,16,7,20,7,19,7,0,1,1,1,1,Nakusp
2022-10-04,23.6,7.6,15,26,8,26,8,21,8,24,7,24,9,1,1,1,1,1,Nelson
2022-10-04,23.5,6.2,16,25,11,25,11,23,11,24,10,23,11,1,1,1,1,1,Penticton
2022-10-04,22.7,8.2,17,25,6,26,6,25,11,27,8,28,10,1,1,1,1,1,Port Alberni
2022-10-04,19.1,7.8,18,17,9,17,9,19,11,17,12,16,9,1,1,1,1,1,Port Hardy
2022-10-04,18.5,2.1,19,20,6,20,6,16,7,18,2,19,3,1,1,1,1,1,Prince George
2022-10-04,17.3,7.4,20,16,9,15,9,16,12,17,10,15,10,1,1,1,1,1,Prince Rupert
2022-10-04,23.3,2.9,21,25,5,25,5,21,5,23,5,23,7,1,1,1,1,1,Princeton
2022-10-04,18.7,5.2,22,21,9,22,9,17,8,21,4,21,6,1,1,1,1,1,Quesnel
2022-10-04,21.5,6.1,23,21,9,22,9,21,9,21,8,20,8,1,1,1,1,1,Revelstoke
2022-10-04,21.1,13.2,24,20,10,20,10,20,13,21,13,21,12,1,1,1,1,1,Vancouver
2022-10-04,21.1,6.7,25,24,8,24,8,19,7,23,7,23,10,1,1,1,1,1,Salmon Arm
2022-10-04,14,8.4,26,15,10,15,10,17,14,17,12,17,12,1,1,1,1,1,Sandspit
2022-10-04,12.4,3,27,18,4,18,4,20,8,19,4,19,4,1,1,1,1,1,Smithers
2022-10-04,13.9,7.7,28,17,9,15,9,17,12,19,9,19,8,1,1,1,1,1,Terrace
2022-10-04,24.2,9.8,29,24,10,25,10,20,10,24,10,23,11,1,1,1,1,1,Vernon
2022-10-04,15,7.8,30,19,11,20,11,20,10,23,12,22,11,1,1,1,1,1,Victoria
2022-10-04,23.5,5.5,31,24,6,25,6,23,7,25,7,23,10,1,1,1,1,1,Whistler
2022-10-04,22.3,6.7,32,21,8,22,8,18,8,21,4,21,6,1,1,1,1,1,Williams Lake
2022-10-05,22.4,8.2,1,24,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Abbotsford
2022-10-05,22.3,6,2,20,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Blue River
2022-10-05,20.3,4.7,3,19,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Burns Lake
2022-10-05,22.4,6.9,4,16,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Clinton
2022-10-05,20.3,11.4,5,21,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Comox
2022-10-05,24.1,5.6,6,19,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Cranbrook
2022-10-05,22.9,10,7,20,11,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Creston
2022-10-05,13.6,1,8,14,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Dease Lake
2022-10-05,9.6,-0.6,9,11,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Fort Nelson
2022-10-05,NA,NA,10,9,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Fort St. John
2022-10-05,25.4,8.6,11,23,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Kamloops
2022-10-05,24.6,5.6,12,20,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Kelowna
2022-10-05,27,10.2,13,23,13,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Lytton
2022-10-05,20.3,6.6,14,16,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Nakusp
2022-10-05,23.6,6.6,15,21,8,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Nelson
2022-10-05,25.4,6,16,23,11,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Penticton
2022-10-05,25.4,7,17,25,11,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Port Alberni
2022-10-05,19.2,11.2,18,19,11,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Port Hardy
2022-10-05,19.5,3.6,19,16,7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Prince George
2022-10-05,19.6,11.6,20,16,12,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Prince Rupert
2022-10-05,26.7,3.1,21,21,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Princeton
2022-10-05,21.5,5.6,22,17,8,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Quesnel
2022-10-05,21.3,5.9,23,21,9,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Revelstoke
2022-10-05,18.7,13,24,20,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Vancouver
2022-10-05,22.5,6.1,25,19,7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Salmon Arm
2022-10-05,NA,NA,26,17,14,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Sandspit
2022-10-05,16.1,5.4,27,20,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Smithers
2022-10-05,15.3,9.8,28,17,12,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Terrace
2022-10-05,25.3,10.5,29,20,10,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Vernon
2022-10-05,18.9,7.8,30,20,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Victoria
2022-10-05,23.5,7.5,31,23,7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Whistler
2022-10-05,21.8,7.7,32,18,8,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Williams Lake
2022-10-06,27.2,6.2,1,NA,NA,25,NA,25,12,24,11,24,11,1,1,1,1,1,Abbotsford
2022-10-06,19.3,2.6,2,NA,NA,20,NA,20,7,19,6,17,7,0,1,1,1,1,Blue River
2022-10-06,21.5,-0.6,3,NA,NA,19,NA,20,1,19,3,18,4,1,1,1,1,1,Burns Lake
2022-10-06,21.9,4.9,4,NA,NA,20,NA,21,8,19,8,21,5,1,1,1,1,1,Clinton
2022-10-06,22.3,11.1,5,NA,NA,23,NA,24,15,23,11,22,11,1,1,1,1,1,Comox
2022-10-06,NA,NA,6,NA,NA,20,NA,21,7,21,8,21,5,1,1,1,1,1,Cranbrook
2022-10-06,23.4,9.7,7,NA,NA,23,NA,23,11,22,11,22,9,1,1,1,1,1,Creston
2022-10-06,15.6,-1.1,8,NA,NA,14,NA,14,3,13,2,12,7,0,1,1,1,1,Dease Lake
2022-10-06,21.3,-2.1,9,NA,NA,17,NA,16,3,16,2,17,4,1,1,1,1,1,Fort Nelson
2022-10-06,16,2,10,NA,NA,14,NA,17,5,17,5,18,6,1,1,1,1,1,Fort St. John
2022-10-06,23.7,6.6,11,NA,NA,24,NA,24,10,24,11,23,9,1,1,1,1,1,Kamloops
2022-10-06,23.3,4.8,12,NA,NA,24,NA,23,10,22,9,22,8,1,1,1,1,1,Kelowna
2022-10-06,26.4,8.5,13,NA,NA,26,NA,26,12,26,10,26,9,1,1,1,1,1,Lytton
2022-10-06,20.4,6,14,NA,NA,20,NA,19,7,20,9,19,8,0,1,1,1,1,Nakusp
2022-10-06,22.8,6.5,15,NA,NA,24,NA,24,9,23,10,22,8,1,1,1,1,1,Nelson
2022-10-06,22.9,8.7,16,NA,NA,25,NA,25,11,22,9,22,8,1,1,1,1,1,Penticton
2022-10-06,NA,NA,17,NA,NA,27,NA,27,10,27,8,26,7,1,1,1,1,1,Port Alberni
2022-10-06,13.5,9,18,NA,NA,17,NA,17,9,16,10,16,9,1,1,1,1,1,Port Hardy
2022-10-06,19.1,-0.5,19,NA,NA,19,NA,20,3,19,3,20,5,1,1,1,1,1,Prince George
2022-10-06,18.3,7.7,20,NA,NA,17,NA,16,8,14,9,16,10,1,1,1,1,1,Prince Rupert
2022-10-06,25.1,2.6,21,NA,NA,25,NA,24,5,22,8,22,6,1,1,1,1,1,Princeton
2022-10-06,18.8,2.9,22,NA,NA,21,NA,21,6,20,5,21,6,1,1,1,1,1,Quesnel
2022-10-06,21.8,4.9,23,NA,NA,20,NA,21,8,21,7,20,7,1,1,1,1,1,Revelstoke
2022-10-06,23.5,12.5,24,NA,NA,20,NA,20,12,21,11,20,10,1,1,1,1,1,Vancouver
2022-10-06,21.1,5.4,25,NA,NA,21,NA,21,8,22,10,22,9,1,1,1,1,1,Salmon Arm
2022-10-06,17.2,11.8,26,NA,NA,17,NA,16,9,16,11,16,13,1,1,1,1,1,Sandspit
2022-10-06,11.8,5.4,27,NA,NA,18,NA,18,4,19,3,18,4,1,1,1,1,1,Smithers
2022-10-06,16.2,10.8,28,NA,NA,18,NA,18,9,18,8,14,8,1,1,1,1,1,Terrace
2022-10-06,24.1,9.1,29,NA,NA,24,NA,23,10,22,9,22,8,1,1,1,1,1,Vernon
2022-10-06,22.5,8.6,30,NA,NA,20,NA,21,13,22,10,22,12,1,1,1,1,1,Victoria
2022-10-06,24.8,6.3,31,NA,NA,25,NA,24,9,24,8,23,7,1,1,1,1,1,Whistler
2022-10-06,20.5,6,32,NA,NA,21,NA,22,8,20,5,21,6,1,1,1,1,1,Williams Lake
2022-10-07,27.5,9.8,1,25,12,26,12,26,11,24,11,16,9,1,1,1,1,1,Abbotsford
2022-10-07,17.7,2.2,2,20,7,19,7,19,3,18,8,13,4,0,1,1,1,1,Blue River
2022-10-07,21.5,-1.9,3,20,1,19,1,20,1,16,2,11,7,1,1,1,1,1,Burns Lake
2022-10-07,20.1,4.8,4,21,8,20,8,19,5,20,7,18,6,1,1,1,1,1,Clinton
2022-10-07,23,11.6,5,24,15,24,15,24,11,22,11,17,10,1,1,1,1,1,Comox
2022-10-07,NA,NA,6,21,7,22,7,22,7,21,5,19,5,0,1,1,1,1,Cranbrook
2022-10-07,22.6,9.6,7,23,11,23,11,22,11,22,9,21,9,1,1,1,1,1,Creston
2022-10-07,15.1,-1.6,8,14,3,15,3,13,2,12,6,8,3,0,1,1,1,1,Dease Lake
2022-10-07,19.9,4,9,16,3,17,3,16,2,16,3,11,7,1,1,1,1,1,Fort Nelson
